pub_date,headline_str,content_hash,duplication_count,section_name,word_count
1980-07-13T05:00:00+0000,"The World; Among Lebanon's Christians, No Love Is Lost Are the Stars and Stripes Forever? Often a Winner, Seldom a President Afghan Flames, Olympic Torch ",d41d8cd98f00b204e9800998ecf8427e,101,Archives,0
1980-07-13T05:00:00+0000,"WESTCHESTER GUIDE; AVANT-GARDE AT NEUBERGER RUFFING IT IN COLD SPRING CALLING ALL CHILDREN OLYMPICS, SUBURBAN STYLE GO BUMP IN THE NIGHT ",d41d8cd98f00b204e9800998ecf8427e,101,Archives,0
1980-07-19T05:00:00+0000,The Saddest Olympics,d41d8cd98f00b204e9800998ecf8427e,101,Archives,0
1980-07-23T05:00:00+0000,Notes on People; New York High School Youth Going to Olympics Brown Family Wedding Last Echo of a Loud Radio on the Street Singer Remembers Sister California Suite Suit,d41d8cd98f00b204e9800998ecf8427e,101,Archives,0
1980-07-29T05:00:00+0000,"Olympics Briefs; Hoffman of East Germany Wins Platform-Dive Title Soviet, Bulgarian Women Gain Final in Basketball 10 Cubans and 10 Russians Gain Boxing Quarterfinals Spaniards Assured of Gold",d41d8cd98f00b204e9800998ecf8427e,101,Archives,0
1980-07-31T05:00:00+0000,Carter Awards Medals to U.S. Olympic Team,d41d8cd98f00b204e9800998ecf8427e,101,Archives,0
1980-08-03T05:00:00+0000,SPORTS TODAY; AUTO RACING BASEBALL BASKETBALL HARNESS RACING POLO SOCCER SUMMER OLYMPICS TENNIS THOROUGHBRED RACING,d41d8cd98f00b204e9800998ecf8427e,101,Archives,0
1980-11-01T05:00:00+0000,Sports News Briefs; Chargers Drop Muncie From Traveling Squad Allison Gains Atlanta Pole; STP Signs Petty and Son Ban on National Symbols Is Proposed for Olympics Bruins Farm MacTavish ,d41d8cd98f00b204e9800998ecf8427e,101,Archives,0
1980-12-13T05:00:00+0000,"The Region; State May Acquire Olympic Ski Jumps Unions Join Mayors To Seek State Aid Fire Routs 100 At Connecticut Inn Pilot in L.I. Crash Suffers a Cut Hand Company Is Fined In Firecracker Case Suspect Admits Plot To Extort $250,000 ",d41d8cd98f00b204e9800998ecf8427e,101,Archives,0
1980-12-28T05:00:00+0000,Winners of Individual and Team Championships During 1980; Archery Auto Racing Badminton Baseball Basketball Billiards Bobsledding Bowling Boxing Canoeing Court Tennis Cricket Croquet Cross Country Curling Cycling Darts Disabled Olympics Dog Shows Fencing Field Hockey Football Golf Gymnastics Handball Harness Racing Hockey Horse Racing Horseshoe Pitching Horse Shows Ice Skating Karate Lacrosse Luge Modern Pentathlon Motorboating Motorcycling Paddleball Paddle Tennis Platform Tennis Polo Quarter Horse Racing Racquetball Racquets Rodeo Roller Skating Rugby Rowing Shuffleboard Skiing Soccer Softball Squash Racquets Squash Tennis Swimming Winners of Individual and Team Championships During 1980 Table Tennis Team Handball Tennis Track and Field Volleyball Weight Lifting Wrestling Yachting,d41d8cd98f00b204e9800998ecf8427e,101,Archives,0
1980-12-28T05:00:00+0000,"Champions of the 1980 Olympic Games; Summer Games Archery Basketball Boxing Canoeing, Men Canoeing, Women Cycling Diving, Men Diving, Women Equestrian Fencing, Men Fencing, Women Field Hockey Gymnastics, Men Gymnastics, Women Judo Team Handball Modern Pentathlon Rowing, Men Rowing, Women Soccer Shooting Swimming, Men Swimming, Women Track and Field Track and Field Volleyball Water Polo Weight Lifting Wrestling Wrestling Yachting Winter Games Biathlon Bobsledding Hockey Ice Skating, Figure Ice Skating, Speed Ice Skating, Speed Skiing, Alpine Skiing, Alpine Skiing, Nordic Skiing, Nordic",d41d8cd98f00b204e9800998ecf8427e,101,Archives,0
1984-05-20T05:00:00+0000,TORVILL & DEAN.,d41d8cd98f00b204e9800998ecf8427e,101,Books,0
2000-09-16T05:00:00+0000,Op-Art,d41d8cd98f00b204e9800998ecf8427e,101,Opinion,0
2007-06-06T20:15:53+0000,Notes on the News,d41d8cd98f00b204e9800998ecf8427e,101,Blogs,191
2008-08-06T00:27:37Z,The Gymnastics Scoring System,d41d8cd98f00b204e9800998ecf8427e,101,Sports,519
2009-07-22T02:00:30Z,School Cafeteria Fare,d41d8cd98f00b204e9800998ecf8427e,101,Gameplay,282
2013-04-19T10:25:31+0000,April 19 Updates on Aftermath of Boston Marathon Explosions,d41d8cd98f00b204e9800998ecf8427e,101,Blogs,13612
2014-02-05T23:48:07+0000,"With Snow Sports, a New Olympic Vocabulary",d41d8cd98f00b204e9800998ecf8427e,101,Sports,0
2009-04-10T16:46:06Z,Blackface for Obama on Turkish TV,74727b27e8986bc7f108ca629298e6f9,60,Blogs,0
2009-04-28T15:16:29Z,The Last of the N.Y. Velodromes,74727b27e8986bc7f108ca629298e6f9,60,Blogs,0
2009-04-29T03:00:39Z,"So, Artificial Grass Is a Good Thing?",74727b27e8986bc7f108ca629298e6f9,60,Blogs,0
2009-05-01T16:20:24Z,"The Morning Take: Fri., May 1",74727b27e8986bc7f108ca629298e6f9,60,Blogs,0
2009-05-02T14:51:02Z,Honoring the Voice of Dutch Soccer,74727b27e8986bc7f108ca629298e6f9,60,Blogs,0
2009-05-04T01:35:39Z,No Comment on Reports of Naslund's Retirement,74727b27e8986bc7f108ca629298e6f9,60,Blogs,0
2009-05-06T19:02:58Z,On Being Jewish and Athletic,74727b27e8986bc7f108ca629298e6f9,60,Blogs,0
2009-05-07T20:30:37Z,Derby Viewership Rises 15 Percent,74727b27e8986bc7f108ca629298e6f9,60,Blogs,0
2009-05-07T22:12:53Z,Joe Strummer's Team (in Song) in UEFA Cup Final,74727b27e8986bc7f108ca629298e6f9,60,Blogs,0
2009-05-09T00:12:34Z,Is It the Athlete or the Equipment?,74727b27e8986bc7f108ca629298e6f9,60,Blogs,0
2009-05-09T18:58:17Z,"No Punishment for Ovechkin, but What Are the Refs Thinking?",74727b27e8986bc7f108ca629298e6f9,60,Blogs,0
2009-05-10T21:10:55Z,Switzerland 09: Russia World Champions as Radulov Goal Beats Canada,74727b27e8986bc7f108ca629298e6f9,60,Blogs,0
2009-05-12T12:58:13Z,The Early Word: Paying for Health Care,74727b27e8986bc7f108ca629298e6f9,60,Blogs,0
2009-05-13T17:10:42Z,W.P.S. Quick Kicks,74727b27e8986bc7f108ca629298e6f9,60,Blogs,0
2009-05-15T15:14:37Z,Sober in the Animal House,74727b27e8986bc7f108ca629298e6f9,60,Blogs,0
2009-05-15T19:06:17Z,Our Preakness Picks,74727b27e8986bc7f108ca629298e6f9,60,Blogs,0
2009-05-18T15:18:26Z,Montreal Back in M.L.S. Expansion Picture,74727b27e8986bc7f108ca629298e6f9,60,Blogs,0
2009-05-18T16:30:34Z,U.S. Women's Coach Pleads for Better Players,74727b27e8986bc7f108ca629298e6f9,60,Blogs,0
2009-05-19T20:42:56Z,"More Morning Skate: Ward Human, but Is Lidstrom?",74727b27e8986bc7f108ca629298e6f9,60,Blogs,0
2009-05-19T23:26:36Z,6+5 Rule Is 'No Problem' for President of Spain's La Liga,74727b27e8986bc7f108ca629298e6f9,60,Blogs,0
2009-05-20T13:07:54Z,Kara Goucher on First Marathons,74727b27e8986bc7f108ca629298e6f9,60,Blogs,0
2009-05-22T04:00:29Z,The Global Sports Forum: Champions League Edition,74727b27e8986bc7f108ca629298e6f9,60,Blogs,0
2009-05-23T19:41:29Z,The Man Behind the Microphone,74727b27e8986bc7f108ca629298e6f9,60,Blogs,0
2009-05-23T22:22:45Z,"The Global Sports Forum with Christopher Clarey: Champions League Edition, Part 2",74727b27e8986bc7f108ca629298e6f9,60,Blogs,0
2009-05-24T01:31:55Z,Sixth-Seeded Zvonareva Pulls Out of French Open,74727b27e8986bc7f108ca629298e6f9,60,Blogs,0
2009-05-25T12:22:59Z,Find Your Fall Marathon,74727b27e8986bc7f108ca629298e6f9,60,Blogs,0
2009-05-25T23:52:25Z,"The Global Sports Forum with Christopher Clarey: Champions League Edition, Part 3",74727b27e8986bc7f108ca629298e6f9,60,Blogs,0
2009-05-26T04:21:09Z,Scenes From an Italian Sporting Event,74727b27e8986bc7f108ca629298e6f9,60,Blogs,0
2009-05-26T13:04:01Z,Heart of the Game: Q & A With S. L. Price,74727b27e8986bc7f108ca629298e6f9,60,Blogs,0
2009-05-26T15:27:27Z,Messi: Amazing Talent in a Reluctant Star,74727b27e8986bc7f108ca629298e6f9,60,Blogs,0
2009-05-26T17:55:03Z,More Morning Skate: Pat Quinn to Coach Oilers,74727b27e8986bc7f108ca629298e6f9,60,Blogs,0
2009-05-27T00:00:33Z,Global Sports Forum: Champions League Edition,74727b27e8986bc7f108ca629298e6f9,60,Blogs,0
2009-05-27T20:01:26Z,Match-Tracking: Champions League Final,74727b27e8986bc7f108ca629298e6f9,60,Blogs,0
2009-05-27T20:12:37Z,Rangers Sign Swiss Star Ambühl,74727b27e8986bc7f108ca629298e6f9,60,Blogs,0
2009-05-28T17:59:22Z,A Footrace in Central Park,74727b27e8986bc7f108ca629298e6f9,60,Blogs,0
2009-05-28T22:02:14Z,Nowak to Accept a New Challenge,74727b27e8986bc7f108ca629298e6f9,60,Blogs,0
2009-05-30T14:00:22Z,South Africa Countdown,74727b27e8986bc7f108ca629298e6f9,60,Blogs,0
2009-05-31T17:42:15Z,Commissioner Gary Bettman's State of the N.H.L. News Conference,74727b27e8986bc7f108ca629298e6f9,60,Blogs,0
2009-06-02T02:25:53Z,Rethinking the Mall,74727b27e8986bc7f108ca629298e6f9,60,Blogs,0
2009-06-02T02:45:34Z,Why Walk Breaks Help You Run,74727b27e8986bc7f108ca629298e6f9,60,Blogs,0
2009-06-03T10:00:15Z,Origins of Roland Garros,74727b27e8986bc7f108ca629298e6f9,60,Blogs,0
2009-06-04T02:00:22Z,Pythagoras' Square,74727b27e8986bc7f108ca629298e6f9,60,Blogs,0
2009-06-04T16:25:31Z,Running in the Rain,74727b27e8986bc7f108ca629298e6f9,60,Blogs,0
2009-06-04T22:25:32Z,NBC Goes Back Inside the Glass,74727b27e8986bc7f108ca629298e6f9,60,Blogs,0
2009-06-05T12:31:09Z,The Day: We're Famous! Page 1 and Other News,74727b27e8986bc7f108ca629298e6f9,60,Blogs,0
2009-06-05T15:12:52Z,Natasha Kai Is Always Looking for More Ink,74727b27e8986bc7f108ca629298e6f9,60,Blogs,0
2009-06-05T22:00:46Z,Kuznetsova Will Have Her Day,74727b27e8986bc7f108ca629298e6f9,60,Blogs,0
2009-06-09T10:19:36Z,"Meet the Coaches, Track Your Training",74727b27e8986bc7f108ca629298e6f9,60,Blogs,0
2009-06-10T14:06:19Z,The Quad Countdown: No. 83 UTEP,74727b27e8986bc7f108ca629298e6f9,60,Blogs,0
2009-06-10T19:29:53Z,Boras Sees 'No Risk' in Nationals Signing Strasburg,74727b27e8986bc7f108ca629298e6f9,60,Blogs,0
2009-06-11T17:47:53Z,The Benefits of Cross Training,74727b27e8986bc7f108ca629298e6f9,60,Blogs,0
2009-06-11T20:52:46Z,Q&A: Road Trip Through National Parks,74727b27e8986bc7f108ca629298e6f9,60,Blogs,0
2009-06-13T20:16:09Z,Steffi Graf at 40,74727b27e8986bc7f108ca629298e6f9,60,Blogs,0
2009-06-17T18:01:08Z,Filling South African Stadiums Proves Difficult,74727b27e8986bc7f108ca629298e6f9,60,Blogs,0
2009-06-18T19:16:55Z,"The Morning Skate: N.H.L. and Vegas, Strange Partners; the Sedins' Scheme",74727b27e8986bc7f108ca629298e6f9,60,Blogs,0
2009-06-18T20:00:17Z,Looking for Lodging for 2010,74727b27e8986bc7f108ca629298e6f9,60,Blogs,0
2009-06-18T21:58:08Z,Wimbledon Forum,74727b27e8986bc7f108ca629298e6f9,60,Blogs,0
2009-06-19T17:01:35Z,Marathon Tech Review: Music You Can Run To,74727b27e8986bc7f108ca629298e6f9,60,Blogs,0
2009-06-20T00:40:44Z,"The Global Sports Forum With Christopher Clarey: Wimbledon Edition, Part 3",74727b27e8986bc7f108ca629298e6f9,60,Blogs,0
2009-06-20T14:00:23Z,"Wimbledon, Ethics and Tennis",74727b27e8986bc7f108ca629298e6f9,60,Blogs,0
2009-08-21T18:19:12Z,Better Know an Olympic Preliminary Roster: Sweden,5b41716b79a28c0ca6522908e2cfcc5a,53,Blogs,0
2009-08-21T23:56:37Z,Hockey Canada Steps Up in N.H.L.'s Absence on Insurance Coverage,5b41716b79a28c0ca6522908e2cfcc5a,53,Blogs,0
2009-08-22T19:00:11Z,What Teachers Have Learned,5b41716b79a28c0ca6522908e2cfcc5a,53,Blogs,0
2009-08-23T02:18:54Z,"Devils' Elias Voted Czech Player of Year, Ending Jagr's 4-Year Run",5b41716b79a28c0ca6522908e2cfcc5a,53,Blogs,0
2009-08-23T14:08:21Z,Better Know an Olympic Preliminary Roster: Sweden [Updated],5b41716b79a28c0ca6522908e2cfcc5a,53,Blogs,0
2009-08-24T16:27:02Z,Future of W.P.S. Is in the Works,5b41716b79a28c0ca6522908e2cfcc5a,53,Blogs,0
2009-08-25T02:03:05Z,Only 6 Ex-Olympians Chosen for U.S. Women's Touring Team,5b41716b79a28c0ca6522908e2cfcc5a,53,Blogs,0
2009-08-30T23:13:29Z,Q. and A. With Andy Murray,5b41716b79a28c0ca6522908e2cfcc5a,53,Blogs,0
2009-08-31T13:52:48Z,Roving Runner at Flushing Meadows,5b41716b79a28c0ca6522908e2cfcc5a,53,Blogs,0
2009-08-31T21:53:16Z,Seedorf Responds: 10 Answers From Milan's No. 10,5b41716b79a28c0ca6522908e2cfcc5a,53,Blogs,0
2009-09-01T21:03:56Z,Ultimate XI: (Uncapped) Yanks Abroad,5b41716b79a28c0ca6522908e2cfcc5a,53,Blogs,0
2009-09-01T22:30:59Z,"Fasel in Russia: 'We Should Compete With, Not Fight, the N.H.L.'",5b41716b79a28c0ca6522908e2cfcc5a,53,Blogs,0
2009-09-02T15:02:37Z,U.S. Open Cup: D.C. United vs. Seattle,5b41716b79a28c0ca6522908e2cfcc5a,53,Blogs,0
2009-09-02T15:53:17Z,Putin at Russian Pre-Olympic Camp,5b41716b79a28c0ca6522908e2cfcc5a,53,Blogs,0
2009-09-02T17:55:59Z,"Bagels for Breakfast, Cakewalk for Pennetta",5b41716b79a28c0ca6522908e2cfcc5a,53,Blogs,0
2009-09-03T03:42:53Z,Judgment in Phoenix,5b41716b79a28c0ca6522908e2cfcc5a,53,Blogs,0
2009-09-07T16:19:42Z,"Monday's News of Hockey, 9/7/09: U.S. Women Beat Canada Again",5b41716b79a28c0ca6522908e2cfcc5a,53,Blogs,0
2009-09-07T17:47:27Z,"In Montreal, Parlez Vous Beckham?",5b41716b79a28c0ca6522908e2cfcc5a,53,Blogs,0
2009-09-09T16:06:30Z,I.I.H.F. Approves Hudler's Transfer to Russia,5b41716b79a28c0ca6522908e2cfcc5a,53,Blogs,0
2009-09-09T16:35:24Z,"Wednesday's News of Hockey, 9/9/09: The Return of the Dominator",5b41716b79a28c0ca6522908e2cfcc5a,53,Blogs,0
2009-09-14T05:15:31Z,Kanye West Vs. Taylor Swift? Try YouTube Users Vs. Viacom,5b41716b79a28c0ca6522908e2cfcc5a,53,Blogs,0
2009-09-14T15:01:55Z,A Mother and a Champion,5b41716b79a28c0ca6522908e2cfcc5a,53,Blogs,0
2009-09-14T18:43:47Z,"The Morning Skate: Get Ready for Games, the Kelly Coup and Billy Idol",5b41716b79a28c0ca6522908e2cfcc5a,53,Blogs,0
2009-09-15T20:02:40Z,A Marathon on Wheels,5b41716b79a28c0ca6522908e2cfcc5a,53,Blogs,0
2009-09-15T20:33:23Z,'Young Sex Symbols' Gather at City Hall,5b41716b79a28c0ca6522908e2cfcc5a,53,Blogs,0
2009-09-18T17:01:43Z,Roving Runner on Chicago’s Lakefront,5b41716b79a28c0ca6522908e2cfcc5a,53,Blogs,0
2009-09-19T22:37:41Z,U.S. in Contention at 2009 Baseball World Cup,5b41716b79a28c0ca6522908e2cfcc5a,53,Blogs,0
2009-09-20T16:01:25Z,'Hoping to Be Picked',5b41716b79a28c0ca6522908e2cfcc5a,53,Blogs,0
2009-09-21T16:02:50Z,Vitality: Women Empowered,5b41716b79a28c0ca6522908e2cfcc5a,53,Blogs,0
2009-09-21T18:56:32Z,Riding W.P.S. Back to the U.S. National Team,5b41716b79a28c0ca6522908e2cfcc5a,53,Blogs,0
2009-09-21T20:52:39Z,Readers' Voices: Public and Private Trauma,5b41716b79a28c0ca6522908e2cfcc5a,53,Blogs,0
2009-09-22T01:30:17Z,Herschel Walker Signs On With Mixed Martial Arts,5b41716b79a28c0ca6522908e2cfcc5a,53,Blogs,0
2009-09-22T16:01:25Z,'Chicago Could Handle a Disaster',5b41716b79a28c0ca6522908e2cfcc5a,53,Blogs,0
2009-09-22T16:13:09Z,Good As Gold? A Primer on Comparing Health Plans,5b41716b79a28c0ca6522908e2cfcc5a,53,Blogs,0
2009-09-22T19:35:40Z,Truce in Six-Decade Sneaker War,5b41716b79a28c0ca6522908e2cfcc5a,53,Blogs,0
2009-09-23T16:20:13Z,"The News of Hockey, 9/23/09: The Islanders Lose in Kansas City",5b41716b79a28c0ca6522908e2cfcc5a,53,Blogs,0
2009-09-23T22:36:36Z,The Next Big Thing after HDTV: 3-D HDTV,5b41716b79a28c0ca6522908e2cfcc5a,53,Blogs,0
2009-09-24T16:15:55Z,Travel Deals: Vacation Where the Vampires Roam,5b41716b79a28c0ca6522908e2cfcc5a,53,Blogs,0
2009-09-24T18:51:31Z,"Answers About Michael R. Bloomberg, Part 2",5b41716b79a28c0ca6522908e2cfcc5a,53,Blogs,0
2009-09-25T16:01:19Z,FIFA U-20 World Cup: Young and Restless,5b41716b79a28c0ca6522908e2cfcc5a,53,Blogs,0
2009-09-28T12:28:08Z,The Early Word: Sanctions,5b41716b79a28c0ca6522908e2cfcc5a,53,Blogs,0
2009-09-28T13:25:23Z,A Presidential Olympic Bid,5b41716b79a28c0ca6522908e2cfcc5a,53,Blogs,0
2009-09-28T20:56:55Z,"Shopping While Fasting, a Tricky Two-Step",5b41716b79a28c0ca6522908e2cfcc5a,53,Blogs,0
2009-09-29T13:00:57Z,The Early Word: Health Care Debates,5b41716b79a28c0ca6522908e2cfcc5a,53,Blogs,0
2009-09-29T20:57:41Z,G.O.P. Leader Raps Obama's Olympics Trip,5b41716b79a28c0ca6522908e2cfcc5a,53,Blogs,0
2009-10-03T12:52:32Z,The Saturday Word — Job Loss Reviews,5b41716b79a28c0ca6522908e2cfcc5a,53,Blogs,0
2009-10-04T10:09:05Z,'Letterman Knows',5b41716b79a28c0ca6522908e2cfcc5a,53,Blogs,0
2009-10-04T10:10:34Z,'Could Have Been Worse',5b41716b79a28c0ca6522908e2cfcc5a,53,Blogs,0
2009-10-04T10:12:03Z,'Banned From Texting',5b41716b79a28c0ca6522908e2cfcc5a,53,Blogs,0
2009-10-04T17:36:01Z,"Saturday's News of Hockey, 10/4/09: The Saga of Foppa's Feet",5b41716b79a28c0ca6522908e2cfcc5a,53,Blogs,0
2009-10-05T04:00:15Z,On Assignment: Not Just One Picture,5b41716b79a28c0ca6522908e2cfcc5a,53,Blogs,0
2009-10-05T10:56:59Z,The Day: In Praise of Crossing Guards,5b41716b79a28c0ca6522908e2cfcc5a,53,Blogs,0
2009-10-05T17:26:18Z,"Monday's News of Hockey, 10/5/09: Markov's Injury, the View From Russia",5b41716b79a28c0ca6522908e2cfcc5a,53,Blogs,0
2009-09-29T21:22:50Z,N.F.L. Players Thinking Pink With Their Feet,f6472c43af723cef2adbd47e2e1c24aa,52,Blogs,0
2009-09-30T01:45:48Z,"BlogTalk: Public Option, Acorn and the Children",f6472c43af723cef2adbd47e2e1c24aa,52,Blogs,0
2009-09-30T10:30:33Z,"In Vancouver, Budget Hotels With a Back Story",f6472c43af723cef2adbd47e2e1c24aa,52,Blogs,0
2009-10-01T12:52:03Z,The Early Word: Geneva,f6472c43af723cef2adbd47e2e1c24aa,52,Blogs,0
2009-10-01T14:44:41Z,'Going to Copenhagen',f6472c43af723cef2adbd47e2e1c24aa,52,Blogs,0
2009-10-02T04:01:49Z,"Training for a Marathon, in Baghdad",f6472c43af723cef2adbd47e2e1c24aa,52,Blogs,0
2009-10-02T05:03:56Z,Handicapping the 2016 Olympic Bids,f6472c43af723cef2adbd47e2e1c24aa,52,Blogs,0
2009-10-06T01:59:09Z,Levi Johnston Takes a Crack at Advertising,f6472c43af723cef2adbd47e2e1c24aa,52,Blogs,0
2009-10-06T11:22:43Z,'Entirely Beach Volleyball',f6472c43af723cef2adbd47e2e1c24aa,52,Blogs,0
2009-10-06T13:01:59Z,The Morning Feed,f6472c43af723cef2adbd47e2e1c24aa,52,Blogs,0
2009-10-06T15:46:20Z,'Dead Last',f6472c43af723cef2adbd47e2e1c24aa,52,Blogs,0
2009-10-07T03:00:40Z,"Near Whistler, a Place to Play for Less",f6472c43af723cef2adbd47e2e1c24aa,52,Blogs,0
2009-10-07T14:37:46Z,'A Little Desperate',f6472c43af723cef2adbd47e2e1c24aa,52,Blogs,0
2009-10-07T14:42:38Z,'To The Moon',f6472c43af723cef2adbd47e2e1c24aa,52,Blogs,0
2009-10-07T18:09:25Z,"The Morning Skate: Everyone Cheers Caps-Flyers, Nobody Cheers the Coyotes",f6472c43af723cef2adbd47e2e1c24aa,52,Blogs,0
2009-10-08T02:00:39Z,Repeatedly,f6472c43af723cef2adbd47e2e1c24aa,52,Blogs,0
2009-10-08T15:45:14Z,'All Kinds of Advice',f6472c43af723cef2adbd47e2e1c24aa,52,Blogs,0
2009-10-08T19:19:28Z,Cannavaro Tests Positive for Banned Substance,f6472c43af723cef2adbd47e2e1c24aa,52,Blogs,0
2009-10-09T01:21:19Z,U.S. Team Arrives in Honduras Without Incident,f6472c43af723cef2adbd47e2e1c24aa,52,Blogs,0
2009-10-09T13:05:45Z,The Early Word: Prize Surprise,f6472c43af723cef2adbd47e2e1c24aa,52,Blogs,0
2009-10-09T15:16:17Z,Tough Room,f6472c43af723cef2adbd47e2e1c24aa,52,Blogs,0
2009-10-09T17:20:43Z,BlogTalk: Perceptions of Obama’s Prize,f6472c43af723cef2adbd47e2e1c24aa,52,Blogs,0
2009-10-10T00:29:08Z,Weekend Opinionator: Does the Nobel Hate America?,f6472c43af723cef2adbd47e2e1c24aa,52,Blogs,0
2009-10-10T15:52:22Z,"Saturday's News of Hockey, 10/10/09: Franzen Injury Hobbles Wings and Sweden",f6472c43af723cef2adbd47e2e1c24aa,52,Blogs,0
2009-10-11T15:35:48Z,"Sunday's News of Hockey, 10/11/09: Phoenix in Trouble, Quebec on the Rise",f6472c43af723cef2adbd47e2e1c24aa,52,Blogs,0
2009-10-11T17:24:35Z,"For U.S., a Surprisingly Pleasant Trip to Honduras",f6472c43af723cef2adbd47e2e1c24aa,52,Blogs,0
2009-10-12T14:47:31Z,"Monday's News of Hockey, 10/12/09: Hamilton Still Seeks N.H.L.; Tretiak New Russia G.M.",f6472c43af723cef2adbd47e2e1c24aa,52,Blogs,0
2009-10-12T16:10:28Z,Cannavaro Cleared After Drug Use for Bee Sting,f6472c43af723cef2adbd47e2e1c24aa,52,Blogs,0
2009-10-12T18:10:41Z,Better Know an Olympic Preliminary Roster: Czech Republic,f6472c43af723cef2adbd47e2e1c24aa,52,Blogs,0
2009-10-13T14:17:03Z,'The Olympic Thing',f6472c43af723cef2adbd47e2e1c24aa,52,Blogs,0
2009-10-13T20:19:17Z,"Pictures of the Day: Tuesday, Oct. 13",f6472c43af723cef2adbd47e2e1c24aa,52,Blogs,0
2009-10-14T11:57:34Z,"Speed Read for Wednesday, Oct. 14",f6472c43af723cef2adbd47e2e1c24aa,52,Blogs,0
2009-10-15T19:20:51Z,Usain Bolt Challenged to Race ... in a Nissan GT-R,f6472c43af723cef2adbd47e2e1c24aa,52,Blogs,0
2009-10-16T02:00:24Z,Toy Developed in China,f6472c43af723cef2adbd47e2e1c24aa,52,Blogs,0
2009-10-16T23:45:58Z,"Live Analysis of A.L.C.S. Game 1: Yankees Beat Angels, 4-1",f6472c43af723cef2adbd47e2e1c24aa,52,Blogs,0
2009-10-17T17:50:19Z,"Saturday's News of Hockey, 10/17/09: Quebec Unveils Its N.H.L.-Ready Arena",f6472c43af723cef2adbd47e2e1c24aa,52,Blogs,0
2009-10-19T06:00:10Z,Beauty and the Bento Box,f6472c43af723cef2adbd47e2e1c24aa,52,Blogs,0
2009-10-19T19:34:29Z,Listening to the Legends of the Marathon,f6472c43af723cef2adbd47e2e1c24aa,52,Blogs,0
2009-10-19T19:45:42Z,An Updated Look for the 14th Street Y,f6472c43af723cef2adbd47e2e1c24aa,52,Blogs,0
2009-10-20T13:07:51Z,Los Angeles Plans $1.3 Billion Airport Overhaul,f6472c43af723cef2adbd47e2e1c24aa,52,Blogs,0
2009-10-20T20:51:52Z,Oprah and Sarah,f6472c43af723cef2adbd47e2e1c24aa,52,Blogs,0
2009-10-21T13:07:09Z,Video of Police Helicopter Shot Down in Rio,f6472c43af723cef2adbd47e2e1c24aa,52,Blogs,0
2009-10-21T14:41:46Z,A Quarterback Opens Up About Diabetes,f6472c43af723cef2adbd47e2e1c24aa,52,Blogs,0
2009-10-21T18:45:03Z,Rangers' Dubinsky on U.S. Olympic Team's Radar,f6472c43af723cef2adbd47e2e1c24aa,52,Blogs,0
2009-10-22T01:12:56Z,Stars Shine at Lester Patrick Awards Ceremony,f6472c43af723cef2adbd47e2e1c24aa,52,Blogs,0
2009-10-22T18:18:01Z,Thomas Says He's Hurt by Johnson's Accusations,f6472c43af723cef2adbd47e2e1c24aa,52,Blogs,0
2009-10-22T18:22:56Z,"Thursday's News of Hockey, 10/22/09: Belarus Coach Hanlon Steps Down From Minsk Job",f6472c43af723cef2adbd47e2e1c24aa,52,Blogs,0
2009-10-23T16:00:32Z,Q&A With Vancouver Olympics Chief Executive John Furlong,f6472c43af723cef2adbd47e2e1c24aa,52,Blogs,0
2009-10-23T18:00:26Z,"Friday's News of Hockey, 10/23/09: Prime Minister Wants to Make It Seven, at Least",f6472c43af723cef2adbd47e2e1c24aa,52,Blogs,0
2009-10-23T18:47:57Z,"Jack Poole, Vancouver Olympic Leader, Dies at 76",f6472c43af723cef2adbd47e2e1c24aa,52,Blogs,0
2009-10-25T14:04:55Z,N.H.L. Scores: Craig Anderson Stops 48 of 49 as Avs Beat Wings,f6472c43af723cef2adbd47e2e1c24aa,52,Blogs,0
2009-10-26T01:27:07Z,"For Newcomer, a Possible Four Olympic Events",f6472c43af723cef2adbd47e2e1c24aa,52,Blogs,0
2009-07-17T01:30:05Z,"Sitting Quietly, Doing Something",1a3f00f081133c0d70f84669f28f6f22,38,Blogs,0
2009-07-17T16:08:43Z,The Morning Skate: Griping About the N.H.L. Schedule,1a3f00f081133c0d70f84669f28f6f22,38,Blogs,0
2009-07-20T17:58:47Z,"Walter Cronkite, the Racecar Driver",1a3f00f081133c0d70f84669f28f6f22,38,Blogs,0
2009-07-21T15:49:44Z,"Game Tipped to Draw 76,000 Opens Schedule for 2010 Worlds",1a3f00f081133c0d70f84669f28f6f22,38,Blogs,0
2009-07-22T02:00:30Z,School Cafeteria Fare,1a3f00f081133c0d70f84669f28f6f22,38,Blogs,0
2009-07-22T10:00:38Z,The Olympics of Dodgeball,1a3f00f081133c0d70f84669f28f6f22,38,Blogs,0
2009-07-24T23:19:19Z,Bordeaux Wins French Champions Trophy in Montreal,1a3f00f081133c0d70f84669f28f6f22,38,Blogs,0
2009-07-28T10:00:59Z,"Riding Bikes, Not Horses, in These Polo Matches",1a3f00f081133c0d70f84669f28f6f22,38,Blogs,0
2009-08-01T00:57:28Z,Check-In to Bag Claim: Better Ways to Fly,1a3f00f081133c0d70f84669f28f6f22,38,Blogs,0
2009-08-01T19:00:37Z,Check-In to Bag Claim: Better Ways to Fly,1a3f00f081133c0d70f84669f28f6f22,38,Blogs,0
